time,temperature_2m_mean,relative_humidity_2m_mean,vapor_pressure_deficit_max,soil_temperature_0_to_7cm_mean,soil_moisture_0_to_7cm_mean,rain_sum
1978-08-04,30.8,30,5.41,34.7,0.124,0.0
1978-08-05,32.4,32,6.13,36.1,0.124,0.0
1978-08-06,33.3,31,6.68,36.6,0.124,0.0
1978-08-07,32.8,31,6.07,36.7,0.124,0.0
1978-08-08,32.9,34,5.83,36.7,0.123,0.0
1978-08-09,32.9,38,5.76,36.8,0.123,0.0
1978-08-10,31.9,34,5.57,36.3,0.124,0.0
1978-08-11,29.8,33,5.05,34.8,0.124,0.0
1978-08-12,27.0,37,4.04,32.8,0.124,0.0
1978-08-13,24.3,44,3.18,30.7,0.124,0.0
1978-08-14,25.2,40,3.83,30.5,0.124,0.0
1978-08-15,27.0,37,4.37,31.7,0.124,0.0
1978-08-16,25.8,36,3.79,31.1,0.124,0.0
1978-08-17,23.4,32,3.61,29.2,0.124,0.0
1978-08-18,25.2,32,4.19,29.6,0.124,0.0
1978-08-19,26.9,29,4.94,31.0,0.124,0.0
1978-08-20,26.9,29,4.63,31.1,0.124,0.0
1978-08-21,25.6,40,3.83,30.5,0.124,0.0
1978-08-22,22.2,38,3.09,28.2,0.124,0.0
1978-08-23,22.4,36,3.23,27.8,0.124,0.0
1978-08-24,21.7,47,2.88,27.1,0.124,0.0
1978-08-25,22.6,50,3.06,27.3,0.124,0.0
1978-08-26,22.9,49,3.17,27.5,0.124,0.0
1978-08-27,22.6,42,3.24,27.3,0.124,0.0
1978-08-28,25.3,45,3.86,29.2,0.124,0.0
1978-08-29,27.3,43,4.37,30.7,0.124,0.0
1978-08-30,25.6,44,3.94,30.1,0.124,0.0
1978-08-31,24.2,47,3.42,29.0,0.124,0.0
1978-09-01,26.9,43,4.55,30.6,0.124,0.0
1978-09-02,28.5,39,4.85,31.8,0.124,0.0
1978-09-03,27.4,40,4.43,31.6,0.124,0.0
1978-09-04,21.0,71,2.26,26.0,0.216,26.5
1978-09-05,19.7,94,0.25,22.7,0.409,15.9
1978-09-06,19.9,74,1.31,22.4,0.382,2.1
1978-09-07,18.3,53,1.65,21.4,0.342,0.7
1978-09-08,17.6,62,1.63,20.8,0.312,0.0
1978-09-09,20.6,60,2.2,21.8,0.29,0.0
1978-09-10,19.1,65,1.2,21.5,0.274,0.0
1978-09-11,19.1,61,1.84,21.4,0.26,0.0
1978-09-12,19.8,59,1.84,21.8,0.244,0.0
1978-09-13,21.6,59,2.4,22.5,0.23,0.0
1978-09-14,19.5,68,1.64,21.8,0.226,1.6
1978-09-15,20.5,69,1.93,22.7,0.218,0.0
1978-09-16,22.6,64,2.31,23.9,0.206,0.0
1978-09-17,21.1,54,2.33,23.1,0.194,0.0
1978-09-18,17.5,30,2.18,20.6,0.181,0.0
1978-09-19,17.3,38,2.44,20.0,0.172,0.0
1978-09-20,18.4,42,2.44,20.4,0.166,0.0
1978-09-21,19.9,44,2.91,21.3,0.16,0.0
1978-09-22,21.3,47,3.02,22.3,0.154,0.0
1978-09-23,23.2,49,3.32,23.8,0.149,0.0
1978-09-24,24.5,53,3.6,25.0,0.144,0.0
1978-09-25,25.2,52,4.13,26.1,0.14,0.0
1978-09-26,25.5,45,4.02,26.5,0.137,0.0
1978-09-27,23.2,47,3.02,26.0,0.134,0.0
1978-09-28,22.8,53,3.17,25.4,0.133,0.0
1978-09-29,24.2,50,3.58,25.6,0.132,0.0
1978-09-30,25.3,47,3.8,26.3,0.131,0.0
1978-10-01,25.1,48,3.53,26.2,0.13,0.0
1978-10-02,24.3,50,3.33,26.1,0.129,0.0
1978-10-03,24.5,49,3.65,26.2,0.128,0.0
1978-10-04,24.8,48,3.74,26.3,0.128,0.0
1978-10-05,24.4,48,3.66,26.4,0.127,0.0
1978-10-06,22.3,53,2.9,25.6,0.127,0.0
1978-10-07,21.4,54,2.78,24.8,0.127,0.0
1978-10-08,22.1,52,3.11,24.8,0.126,0.0
1978-10-09,21.6,54,2.73,24.7,0.126,0.0
1978-10-10,22.1,51,3.14,24.7,0.126,0.0
1978-10-11,22.0,50,2.97,24.3,0.126,0.0
1978-10-12,22.9,52,3.13,24.9,0.125,0.0
1978-10-13,24.1,52,3.5,25.5,0.125,0.0
1978-10-14,24.5,51,3.91,26.1,0.125,0.0
1978-10-15,22.7,50,2.88,25.2,0.125,0.0
1978-10-16,19.6,57,1.91,23.2,0.125,0.0
1978-10-17,19.7,60,2.21,23.0,0.125,0.0
1978-10-18,21.1,56,2.42,23.2,0.125,0.0
1978-10-19,21.1,58,2.46,23.3,0.125,0.0
1978-10-20,19.4,60,2.01,22.8,0.125,0.0
1978-10-21,16.8,61,1.63,20.7,0.125,0.0
1978-10-22,17.8,61,1.79,20.4,0.125,0.0
1978-10-23,17.6,61,2.08,20.6,0.125,0.0
1978-10-24,18.9,52,2.83,20.9,0.125,0.0
1978-10-25,18.7,45,2.36,20.8,0.125,0.0
1978-10-26,18.4,57,2.35,20.5,0.125,0.0
1978-10-27,18.4,57,2.34,20.3,0.125,0.0
1978-10-28,18.4,57,2.24,20.2,0.125,0.0
1978-10-29,16.1,54,1.58,18.9,0.125,0.0
1978-10-30,13.2,38,1.53,16.7,0.125,0.0
1978-10-31,13.0,47,1.81,15.8,0.125,0.0
1978-11-01,13.6,52,1.25,16.3,0.129,0.4
1978-11-02,13.2,53,1.6,15.3,0.131,0.0
1978-11-03,13.1,58,1.5,15.6,0.13,0.0
1978-11-04,14.9,60,1.61,16.2,0.129,0.0
1978-11-05,15.8,60,1.64,17.2,0.128,0.0
1978-11-06,16.2,61,2.13,17.7,0.128,0.0
1978-11-07,16.7,61,2.23,18.0,0.127,0.0
1978-11-08,16.7,60,2.01,18.1,0.127,0.0
1978-11-09,16.8,56,2.26,18.0,0.126,0.0
1978-11-10,11.3,63,1.09,14.4,0.129,2.3
1978-11-11,9.5,81,0.63,12.5,0.186,7.2
1978-11-12,8.6,62,1.04,11.4,0.201,0.0
1978-11-13,9.6,77,0.66,12.4,0.242,4.1
1978-11-14,8.2,70,0.97,10.8,0.236,0.0
1978-11-15,8.3,62,1.05,10.0,0.224,0.0
1978-11-16,9.6,60,1.22,10.3,0.214,0.0
1978-11-17,10.8,64,1.03,12.2,0.204,0.0
1978-11-18,11.1,68,1.2,11.8,0.197,0.0
1978-11-19,10.8,70,1.33,12.0,0.19,0.0
1978-11-20,11.1,80,0.81,11.6,0.226,3.9
1978-11-21,10.3,89,0.27,11.5,0.379,12.7
1978-11-22,9.7,86,0.43,11.0,0.382,10.1
1978-11-23,9.0,82,0.75,10.5,0.344,0.0
1978-11-24,8.7,74,0.77,10.0,0.316,0.0
1978-11-25,8.3,79,0.72,9.7,0.301,0.0
1978-11-26,7.8,83,0.56,9.3,0.291,0.0
1978-11-27,7.5,84,0.63,9.2,0.283,0.0
1978-11-28,8.0,81,0.72,9.3,0.276,0.0
1978-11-29,9.2,85,0.58,10.0,0.269,0.0
1978-11-30,9.2,94,0.31,10.3,0.265,0.0
1978-12-01,9.6,90,0.34,10.5,0.283,2.5
1978-12-02,7.9,67,0.7,8.8,0.297,0.0
1978-12-03,7.1,74,0.78,8.2,0.286,0.0
1978-12-04,7.3,74,0.76,8.3,0.277,0.0
1978-12-05,8.0,59,1.04,8.4,0.27,0.3
1978-12-06,4.0,41,0.9,5.6,0.262,0.0
1978-12-07,2.6,52,0.63,2.9,0.256,0.0
1978-12-08,2.3,54,0.73,2.8,0.252,0.0
1978-12-09,3.5,57,0.74,3.5,0.247,0.0
1978-12-10,4.7,69,0.71,4.7,0.243,0.0
1978-12-11,5.9,76,0.85,6.2,0.239,0.0
1978-12-12,6.6,78,0.82,7.2,0.235,0.0
1978-12-13,6.4,78,0.91,7.5,0.232,0.0
1978-12-14,6.4,78,0.89,7.5,0.228,0.0
1978-12-15,5.0,83,0.73,7.0,0.225,0.0
1978-12-16,6.5,73,0.97,7.3,0.222,0.0
1978-12-17,9.0,93,0.22,8.9,0.38,25.7
1978-12-18,7.6,92,0.22,8.5,0.399,12.2
1978-12-19,6.0,86,0.42,7.7,0.386,2.9
1978-12-20,4.2,84,0.45,5.7,0.36,0.0
1978-12-21,3.9,80,0.56,5.2,0.346,0.0
1978-12-22,4.4,82,0.55,4.7,0.336,0.0
1978-12-23,3.4,92,0.29,4.7,0.329,0.0
1978-12-24,4.2,89,0.47,5.7,0.323,0.0
1978-12-25,5.3,86,0.58,6.3,0.317,0.0
1978-12-26,5.8,85,0.71,6.5,0.311,0.0
1978-12-27,6.6,84,0.63,7.2,0.306,0.0
1978-12-28,6.6,84,0.57,7.1,0.301,0.0
1978-12-29,4.5,89,0.34,5.6,0.296,0.0
1978-12-30,2.7,89,0.31,4.6,0.293,0.0
1978-12-31,2.3,74,0.51,3.1,0.29,0.0
1979-01-01,3.1,72,0.7,3.2,0.285,0.0
1979-01-02,4.5,66,0.85,4.5,0.281,0.0
1979-01-03,7.3,62,1.05,6.7,0.278,0.0
1979-01-04,8.8,64,1.37,7.9,0.273,0.0
1979-01-05,8.7,86,0.4,8.5,0.312,5.8
1979-01-06,8.0,84,0.69,8.1,0.318,0.0
1979-01-07,8.2,89,0.39,7.9,0.315,2.3
1979-01-08,10.8,85,0.69,9.8,0.351,11.4
1979-01-09,11.2,83,0.72,11.0,0.39,6.1
1979-01-10,9.4,85,0.62,9.7,0.354,0.0
1979-01-11,10.8,87,0.32,10.2,0.386,25.0
1979-01-12,10.6,84,0.63,10.6,0.399,0.3
1979-01-13,8.3,83,0.57,8.5,0.378,0.0
1979-01-14,9.0,78,0.46,8.8,0.387,7.4
1979-01-15,9.4,82,0.54,9.3,0.413,8.7
1979-01-16,7.8,83,0.62,8.4,0.388,0.0
1979-01-17,7.6,78,0.71,8.0,0.371,0.7
1979-01-18,7.6,80,0.66,8.6,0.387,3.9
1979-01-19,6.8,83,0.51,8.2,0.366,0.0
1979-01-20,7.4,80,0.73,7.9,0.353,0.0
1979-01-21,8.7,81,0.71,8.7,0.345,0.0
1979-01-22,7.8,83,0.74,8.4,0.337,0.0
1979-01-23,7.7,77,0.83,8.0,0.33,0.0
1979-01-24,7.6,82,0.6,8.3,0.323,0.0
1979-01-25,6.4,68,0.61,7.7,0.318,0.0
1979-01-26,3.9,67,0.59,5.7,0.312,0.0
1979-01-27,4.1,71,0.63,4.9,0.306,0.0
1979-01-28,3.7,77,0.46,4.6,0.322,2.3
1979-01-29,2.2,71,0.67,3.6,0.319,0.0
1979-01-30,5.1,68,0.83,5.1,0.328,8.2
1979-01-31,6.0,85,0.49,6.5,0.389,6.9
1979-02-01,5.6,87,0.38,6.8,0.394,6.3
1979-02-02,5.7,82,0.5,7.1,0.391,2.6
1979-02-03,4.6,71,0.63,6.0,0.365,0.0
1979-02-04,5.1,72,0.8,5.8,0.351,0.0
1979-02-05,6.2,75,0.8,6.8,0.34,0.0
1979-02-06,7.4,81,0.64,7.9,0.332,0.0
1979-02-07,8.3,87,0.61,8.6,0.325,0.0
1979-02-08,8.9,84,0.83,9.3,0.318,0.0
1979-02-09,8.3,83,0.74,9.1,0.312,0.0
1979-02-10,9.1,82,0.85,9.1,0.305,0.0
1979-02-11,10.2,81,0.89,9.8,0.3,0.0
1979-02-12,12.8,71,1.2,11.2,0.295,0.0
1979-02-13,12.7,72,0.76,11.4,0.302,4.1
1979-02-14,11.1,77,0.81,11.5,0.389,11.9
1979-02-15,9.0,73,0.82,10.0,0.357,0.0
1979-02-16,7.8,81,0.49,8.6,0.381,8.2
1979-02-17,8.7,78,0.78,8.8,0.368,0.0
1979-02-18,9.4,76,0.92,9.4,0.354,2.3
1979-02-19,10.3,79,0.75,10.9,0.395,6.7
1979-02-20,8.6,88,0.28,8.7,0.394,17.7
1979-02-21,8.7,89,0.39,9.5,0.425,17.9
1979-02-22,7.9,84,0.74,9.0,0.412,7.1
1979-02-23,7.9,79,0.77,9.4,0.411,4.5
1979-02-24,9.0,68,0.92,8.9,0.385,0.0
1979-02-25,11.9,69,1.17,10.6,0.37,0.0
1979-02-26,10.0,80,0.59,10.4,0.375,2.7
1979-02-27,8.9,77,0.72,9.8,0.366,0.0
1979-02-28,9.5,77,0.81,10.4,0.354,1.9
1979-03-01,8.6,74,0.68,10.5,0.41,18.4
1979-03-02,8.0,68,0.86,9.2,0.384,0.0
1979-03-03,9.1,75,0.76,10.1,0.368,0.0
1979-03-04,10.7,84,0.74,11.2,0.358,0.0
1979-03-05,12.1,84,0.83,12.3,0.349,0.0
1979-03-06,14.5,83,1.14,14.2,0.339,0.0
1979-03-07,15.7,82,1.31,15.4,0.33,0.0
1979-03-08,16.1,82,1.34,16.0,0.32,0.0
1979-03-09,16.4,82,1.27,16.3,0.311,0.0
1979-03-10,16.6,82,1.17,17.0,0.303,0.0
1979-03-11,15.6,83,1.03,16.5,0.295,0.0
1979-03-12,15.4,80,1.37,16.3,0.288,0.0
1979-03-13,15.1,79,0.92,15.9,0.286,1.8
1979-03-14,14.6,87,0.58,15.7,0.319,1.4
1979-03-15,12.1,86,0.9,13.5,0.343,11.5
1979-03-16,9.8,77,0.83,12.3,0.375,2.7
1979-03-17,10.5,74,0.79,12.0,0.38,3.7
1979-03-18,9.8,76,0.74,11.7,0.357,1.5
1979-03-19,10.1,85,0.42,12.0,0.389,5.8
1979-03-20,11.2,79,0.81,12.7,0.387,2.3
1979-03-21,11.2,83,0.6,12.7,0.392,5.2
1979-03-22,11.3,76,0.97,12.6,0.381,0.0
1979-03-23,12.5,70,0.97,13.0,0.36,0.0
1979-03-24,13.3,72,1.26,14.0,0.345,0.0
1979-03-25,13.9,67,1.44,14.6,0.33,0.0
1979-03-26,12.8,77,0.89,13.3,0.334,5.5
1979-03-27,13.2,81,0.59,13.7,0.412,23.0
1979-03-28,11.2,86,0.68,13.4,0.426,27.3
1979-03-29,10.8,72,0.86,12.2,0.402,0.0
1979-03-30,10.7,69,0.98,12.6,0.379,0.0
1979-03-31,11.4,68,1.15,12.8,0.362,0.0
1979-04-01,12.6,62,1.17,13.0,0.349,0.0
1979-04-02,12.7,62,1.29,13.2,0.336,0.0
1979-04-03,13.3,66,1.29,14.1,0.325,0.0
1979-04-04,15.4,67,1.59,15.4,0.314,0.0
1979-04-05,17.2,67,2.08,16.9,0.303,0.0
1979-04-06,13.9,69,1.16,15.7,0.293,0.0
1979-04-07,13.8,68,1.22,15.3,0.284,0.0
1979-04-08,15.7,67,1.52,16.2,0.274,0.0
1979-04-09,13.4,59,1.19,15.0,0.264,0.0
1979-04-10,12.5,48,1.39,14.0,0.252,0.0
1979-04-11,12.9,69,1.01,13.7,0.246,0.0
1979-04-12,14.7,69,1.35,16.0,0.241,0.0
1979-04-13,15.9,68,1.57,16.8,0.232,0.0
1979-04-14,16.7,63,1.94,17.7,0.222,0.0
1979-04-15,17.1,60,2.04,18.1,0.212,0.0
1979-04-16,16.1,66,2.06,17.6,0.205,0.6
1979-04-17,13.1,55,1.15,16.0,0.209,1.0
1979-04-18,11.7,51,1.39,14.6,0.208,0.0
1979-04-19,12.7,51,1.69,15.1,0.198,0.0
1979-04-20,15.0,52,1.92,16.5,0.189,0.0
1979-04-21,17.1,51,2.39,18.3,0.181,0.0
1979-04-22,16.5,54,2.01,18.2,0.174,0.0
1979-04-23,15.5,60,1.42,17.9,0.175,1.3
1979-04-24,16.1,51,1.76,18.2,0.176,0.0
1979-04-25,15.6,58,1.71,17.1,0.171,0.6
1979-04-26,19.1,60,1.93,19.2,0.177,0.6
1979-04-27,18.4,64,1.89,19.5,0.176,0.0
1979-04-28,17.6,50,2.17,19.5,0.168,0.0
1979-04-29,18.3,54,2.24,20.2,0.161,0.0
1979-04-30,17.9,48,2.38,20.3,0.154,0.0
1979-05-01,16.2,50,1.75,18.9,0.149,0.0
1979-05-02,17.9,56,2.0,20.2,0.146,0.0
1979-05-03,20.4,54,2.43,21.9,0.142,0.0
1979-05-04,20.4,52,2.64,22.8,0.139,0.0
1979-05-05,18.7,53,2.29,22.1,0.136,0.0
1979-05-06,16.1,46,1.92,19.9,0.135,0.0
1979-05-07,14.7,56,1.22,18.2,0.138,0.4
1979-05-08,13.4,51,1.41,17.2,0.144,0.1
1979-05-09,15.7,45,2.09,18.7,0.141,0.0
1979-05-10,18.4,39,2.68,20.3,0.138,0.0
1979-05-11,20.9,41,3.19,22.4,0.135,0.0
1979-05-12,23.7,41,4.16,24.8,0.132,0.0
1979-05-13,25.8,38,4.82,26.6,0.13,0.0
1979-05-14,26.7,33,4.96,27.3,0.129,0.0
1979-05-15,25.5,31,4.14,27.2,0.128,0.0
1979-05-16,22.2,43,2.96,25.9,0.127,0.0
1979-05-17,24.5,43,3.85,27.0,0.127,0.0
1979-05-18,26.4,43,4.1,28.4,0.126,0.0
1979-05-19,26.2,45,3.7,28.6,0.126,0.0
1979-05-20,25.4,45,3.68,28.4,0.125,0.0
1979-05-21,23.7,47,2.88,27.8,0.125,0.0
1979-05-22,22.8,48,2.79,26.6,0.125,0.0
1979-05-23,23.7,39,3.57,26.8,0.125,0.0
1979-05-24,23.5,43,3.48,26.9,0.125,0.0
1979-05-25,25.8,43,4.11,28.5,0.125,0.0
1979-05-26,27.4,38,4.75,29.7,0.124,0.0
1979-05-27,25.4,36,3.95,29.3,0.124,0.0
1979-05-28,22.5,41,3.03,27.3,0.124,0.0
1979-05-29,22.7,28,3.28,27.0,0.124,0.0
1979-05-30,24.1,29,3.96,27.4,0.124,0.0
1979-05-31,25.4,33,4.41,28.4,0.124,0.0
1979-06-01,26.5,36,4.74,29.4,0.124,0.0
1979-06-02,27.2,33,5.22,30.0,0.124,0.0
1979-06-03,27.5,30,4.84,30.5,0.124,0.0
1979-06-04,27.1,32,4.79,30.7,0.124,0.0
1979-06-05,26.7,37,4.64,30.3,0.124,0.0
1979-06-06,28.5,34,4.91,30.8,0.124,0.0
1979-06-07,26.0,23,4.27,29.6,0.124,0.0
1979-06-08,25.6,21,4.54,29.4,0.124,0.0
1979-06-09,26.9,31,4.95,30.2,0.124,0.0
1979-06-10,28.4,29,5.77,31.5,0.124,0.0
1979-06-11,30.0,29,6.25,32.8,0.124,0.0
1979-06-12,30.8,28,6.58,33.2,0.124,0.0
1979-06-13,27.5,23,5.02,32.1,0.124,0.0
1979-06-14,23.9,24,4.0,29.2,0.124,0.0
1979-06-15,22.1,33,3.46,27.8,0.124,0.0
1979-06-16,20.3,40,3.01,26.3,0.124,0.0
1979-06-17,18.4,44,2.32,24.2,0.124,0.0
1979-06-18,20.3,39,2.9,25.3,0.124,0.0
1979-06-19,23.3,35,3.68,27.7,0.124,0.0
1979-06-20,25.6,32,4.34,29.5,0.124,0.0
1979-06-21,24.7,29,4.09,29.1,0.124,0.0
1979-06-22,24.9,32,4.31,29.1,0.124,0.0
1979-06-23,26.7,33,4.5,30.7,0.124,0.0
1979-06-24,28.1,31,5.02,32.0,0.124,0.0
1979-06-25,26.6,32,4.55,31.1,0.124,0.0
1979-06-26,25.7,34,4.2,30.2,0.124,0.0
1979-06-27,25.9,35,4.49,30.3,0.124,0.0
1979-06-28,26.0,32,4.43,30.2,0.124,0.0
1979-06-29,25.0,32,4.13,29.5,0.124,0.0
1979-06-30,23.7,33,3.7,28.8,0.124,0.0
1979-07-01,24.9,38,3.93,29.9,0.124,0.0
1979-07-02,23.1,41,3.16,28.4,0.124,0.0
1979-07-03,22.5,43,2.93,28.4,0.124,0.0
1979-07-04,22.3,47,2.93,27.8,0.124,0.0
1979-07-05,22.9,44,3.19,28.2,0.124,0.0
1979-07-06,23.3,41,3.37,28.3,0.124,0.0
1979-07-07,24.1,37,3.8,28.8,0.124,0.0
1979-07-08,25.4,38,4.13,29.6,0.124,0.0
1979-07-09,26.2,35,4.15,30.3,0.124,0.0
1979-07-10,24.7,47,3.3,29.5,0.124,0.0
1979-07-11,24.7,38,3.88,29.3,0.124,0.0
1979-07-12,27.8,35,5.1,31.0,0.124,0.0
1979-07-13,29.9,34,5.08,33.0,0.124,0.0
1979-07-14,31.1,37,5.48,34.3,0.124,0.0
1979-07-15,30.6,35,5.25,34.8,0.124,0.0
1979-07-16,31.1,37,5.58,35.4,0.124,0.0
1979-07-17,31.2,37,6.03,35.3,0.124,0.0
1979-07-18,30.7,29,5.96,34.9,0.124,0.0
1979-07-19,30.9,31,6.03,35.1,0.124,0.0
1979-07-20,30.6,38,4.49,34.2,0.124,0.0
1979-07-21,28.3,45,3.57,33.2,0.124,0.0
1979-07-22,28.4,51,3.94,33.4,0.124,0.0
1979-07-23,30.3,43,4.88,34.6,0.124,0.0
1979-07-24,31.2,37,5.78,35.2,0.124,0.0
1979-07-25,31.3,33,5.63,35.8,0.124,0.0
1979-07-26,29.5,30,4.94,34.8,0.124,0.0
1979-07-27,27.1,33,4.42,32.7,0.124,0.0
1979-07-28,27.1,33,4.67,32.3,0.124,0.0
1979-07-29,28.1,35,4.8,32.7,0.124,0.0
1979-07-30,30.0,33,5.54,33.9,0.124,0.0
1979-07-31,31.4,31,5.84,34.8,0.124,0.0
1979-08-01,32.2,27,6.21,35.8,0.124,0.0
1979-08-02,30.9,29,5.85,35.2,0.123,0.0
1979-08-03,29.9,32,5.13,34.8,0.123,0.0
1979-08-04,28.2,36,4.61,33.2,0.123,0.0
1979-08-05,28.0,31,4.86,32.8,0.123,0.0
1979-08-06,29.1,27,5.4,33.7,0.123,0.0
1979-08-07,29.6,28,5.11,34.1,0.123,0.0
1979-08-08,29.4,29,4.9,34.0,0.123,0.0
1979-08-09,28.6,33,4.93,33.7,0.123,0.0
1979-08-10,30.2,32,5.34,34.5,0.123,0.0
1979-08-11,28.1,38,3.81,32.5,0.123,0.0
1979-08-12,26.4,44,3.53,32.1,0.123,0.0
1979-08-13,22.0,46,2.75,29.2,0.124,0.0
1979-08-14,22.8,50,2.88,28.8,0.124,0.0
1979-08-15,24.4,44,3.55,29.5,0.124,0.0
1979-08-16,25.2,42,3.65,30.2,0.124,0.0
1979-08-17,26.3,41,3.71,30.9,0.124,0.0
1979-08-18,27.5,35,4.19,32.0,0.124,0.0
1979-08-19,25.9,38,3.77,31.1,0.124,0.0
1979-08-20,23.6,45,2.97,29.6,0.124,0.0
1979-08-21,23.2,47,2.86,29.0,0.124,0.0
1979-08-22,24.1,42,3.37,29.0,0.124,0.0
1979-08-23,24.8,40,3.62,29.2,0.124,0.0
1979-08-24,24.8,39,3.63,29.3,0.124,0.0
1979-08-25,24.8,39,3.84,29.2,0.124,0.0
1979-08-26,23.8,43,3.54,28.4,0.124,0.0
1979-08-27,25.4,43,3.91,29.3,0.124,0.0
1979-08-28,25.6,45,3.47,29.9,0.124,0.0
1979-08-29,22.8,48,2.63,28.3,0.124,0.0
1979-08-30,22.5,52,2.73,27.7,0.124,0.0
1979-08-31,23.7,46,3.26,28.5,0.124,0.0
1979-09-01,24.9,42,3.62,29.0,0.124,0.0
1979-09-02,25.4,53,3.29,29.6,0.124,0.0
1979-09-03,25.7,45,3.49,29.6,0.124,0.0
1979-09-04,24.6,44,3.54,29.0,0.124,0.0
1979-09-05,25.1,38,3.99,29.2,0.124,0.0
1979-09-06,27.0,40,4.54,30.4,0.124,0.0
1979-09-07,29.0,37,5.2,31.8,0.124,0.0
1979-09-08,26.8,41,3.87,30.7,0.124,0.0
1979-09-09,26.7,35,4.27,30.3,0.124,0.0
1979-09-10,27.7,30,4.78,31.0,0.124,0.0
1979-09-11,29.4,34,5.29,31.7,0.124,0.0
1979-09-12,30.4,32,5.88,32.4,0.124,0.0
1979-09-13,29.7,30,5.49,32.1,0.124,0.0
1979-09-14,28.7,33,5.03,32.1,0.124,0.0
1979-09-15,28.6,37,4.84,31.9,0.124,0.0
1979-09-16,28.8,38,4.84,31.9,0.124,0.0
1979-09-17,28.5,37,5.08,31.8,0.124,0.0
1979-09-18,25.7,32,4.13,29.8,0.124,0.0
1979-09-19,24.5,34,4.05,28.7,0.124,0.0
1979-09-20,24.1,36,3.95,28.3,0.124,0.0
1979-09-21,24.9,37,4.37,28.2,0.124,0.0
1979-09-22,25.3,38,4.4,28.4,0.124,0.0
1979-09-23,25.6,36,4.05,28.4,0.124,0.0
1979-09-24,25.6,39,3.86,28.6,0.124,0.0
1979-09-25,22.1,48,2.67,27.0,0.124,0.0
1979-09-26,21.3,47,2.64,25.5,0.124,0.0
1979-09-27,22.2,45,3.21,25.7,0.124,0.0
1979-09-28,23.8,43,3.76,27.0,0.124,0.0
1979-09-29,25.1,39,3.77,27.7,0.124,0.0
1979-09-30,24.7,39,3.57,27.9,0.124,0.0
1979-10-01,24.7,44,3.65,27.6,0.124,0.0
1979-10-02,24.8,44,3.51,27.7,0.124,0.0
1979-10-03,24.0,49,3.04,27.1,0.124,0.0
1979-10-04,25.0,49,3.41,27.9,0.124,0.0
1979-10-05,24.3,43,3.19,27.8,0.124,0.0
1979-10-06,23.0,42,3.12,26.5,0.124,0.0
1979-10-07,20.7,50,2.48,25.0,0.124,0.0
1979-10-08,18.2,58,1.81,23.2,0.124,0.0
1979-10-09,20.2,53,2.58,23.7,0.124,0.0
1979-10-10,21.9,51,2.82,24.6,0.124,0.0
1979-10-11,21.7,50,2.66,25.1,0.124,0.0
1979-10-12,20.6,51,2.31,24.0,0.124,0.0
1979-10-13,21.5,47,2.23,23.8,0.124,0.0
1979-10-14,21.3,60,2.02,23.9,0.124,0.0
1979-10-15,20.9,63,2.18,24.0,0.124,0.0
1979-10-16,21.0,59,2.14,24.2,0.124,0.0
1979-10-17,20.9,52,2.57,23.9,0.124,0.0
1979-10-18,18.4,48,1.93,21.5,0.124,0.0
1979-10-19,18.7,56,1.45,21.0,0.127,1.4
1979-10-20,16.4,66,1.64,19.4,0.239,10.5
1979-10-21,14.8,58,1.53,18.0,0.239,0.0
1979-10-22,16.1,52,2.02,17.8,0.22,0.0
1979-10-23,17.3,50,2.18,18.6,0.204,0.0
1979-10-24,18.2,48,2.94,19.2,0.191,0.0
1979-10-25,16.9,65,1.93,18.7,0.233,17.5
1979-10-26,15.6,70,1.47,18.1,0.324,0.0
1979-10-27,15.1,69,1.49,17.1,0.28,0.0
1979-10-28,15.0,67,1.26,16.6,0.255,0.0
1979-10-29,14.0,44,1.76,15.8,0.236,0.0
1979-10-30,12.7,51,1.51,14.7,0.221,0.0
1979-10-31,13.1,65,1.17,14.9,0.21,0.0
1979-11-01,13.8,66,1.32,15.1,0.201,0.0
1979-11-02,14.8,62,1.68,15.9,0.193,0.0
1979-11-03,14.3,71,1.3,15.0,0.21,8.0
1979-11-04,12.7,78,1.09,14.9,0.269,0.0
1979-11-05,13.4,69,1.23,14.4,0.252,0.0
1979-11-06,14.6,62,1.69,15.2,0.238,0.0
1979-11-07,13.7,62,1.28,14.4,0.227,0.7
1979-11-08,13.5,74,1.08,15.0,0.24,0.9
1979-11-09,13.9,66,1.25,14.3,0.23,0.0
1979-11-10,13.2,71,1.15,14.1,0.219,0.0
1979-11-11,13.0,71,1.38,14.5,0.21,0.0
1979-11-12,13.4,69,1.59,14.2,0.202,0.0
1979-11-13,12.9,68,1.67,13.9,0.195,0.0
1979-11-14,14.0,60,2.03,13.8,0.189,0.0
1979-11-15,14.0,59,2.26,14.2,0.182,0.0
1979-11-16,15.3,53,2.09,15.0,0.177,0.5
1979-11-17,13.4,80,0.83,14.8,0.349,20.6
1979-11-18,11.6,73,1.0,13.2,0.316,0.0
1979-11-19,9.1,62,0.95,11.5,0.288,0.0
1979-11-20,7.9,61,0.91,9.6,0.272,0.0
1979-11-21,7.9,61,1.16,9.0,0.259,0.0
1979-11-22,10.0,60,1.32,10.7,0.251,0.6
1979-11-23,11.7,70,0.81,12.6,0.248,0.0
1979-11-24,11.0,75,0.73,11.9,0.241,0.0
1979-11-25,12.6,80,0.89,13.1,0.236,0.3
